   -1.2500,   -0.5625,    0.3125,1478545178.201
   -3.3750,   -0.8125,    0.6875,1478545178.231
    3.5000,   -0.8125,    0.5625,1478545178.244
    8.7500,   -0.6875,    0.0625,1478545178.262
    8.9375,   -0.9375,    0.4375,1478545178.283
    7.6875,   -1.3125,    0.2500,1478545178.306
    8.3125,   -0.6250,    0.5625,1478545178.321
    4.4375,    0.3125,    1.4375,1478545178.352
    3.1875,    0.8750,    1.0000,1478545178.365
   -2.1875,    1.0000,    0.8125,1478545178.382
   -3.8750,    0.2500,   -0.0625,1478545178.404
   -1.9375,    0.0625,   -0.8125,1478545178.425
   -0.2500,    0.0000,   -0.0625,1478545178.449
    0.5625,    0.5000,    0.2500,1478545178.466
    1.3125,    1.0625,   -0.1250,1478545178.485
   -0.4375,    0.5000,    0.0625,1478545178.509
   -0.5625,    0.6250,   -0.1250,1478545178.524
   -2.1250,    0.8125,    0.4375,1478545178.545
   -0.8750,    0.9375,   -0.0625,1478545178.562
   -2.7500,    1.0625,    0.3750,1478545178.584
   -0.6250,    0.5625,    0.3125,1478545178.605
    1.3750,   -0.1250,    0.1250,1478545178.628
    2.4375,   -0.2500,   -0.1875,1478545178.643
    1.0000,   -0.1875,    0.1875,1478545178.666
    1.5625,   -0.2500,    0.3750,1478545178.681
    1.2500,   -0.3750,    0.1250,1478545178.703
    1.6250,   -0.1250,    0.3750,1478545178.726
    2.0000,   -0.1250,    0.5625,1478545178.742
    1.8750,    0.1250,    0.8125,1478545178.765
    0.3750,    0.1250,    0.0000,1478545178.786
   -0.2500,   -0.2500,   -0.1250,1478545178.800
    1.5625,   -0.5000,   -0.0625,1478545178.823
    2.8125,   -0.3750,    0.0625,1478545178.846
    1.1250,    0.0625,    0.1250,1478545178.861
    0.5625,    0.6250,    0.1250,1478545178.884
   -1.0625,    0.5625,    0.2500,1478545178.912
    0.1250,    0.0625,   -0.1250,1478545178.920
    1.1875,   -0.1250,    0.0000,1478545178.944
    0.7500,    0.0000,   -0.0625,1478545178.966
    0.5625,    0.2500,    0.2500,1478545178.980
    0.3125,    0.3125,    0.3125,1478545179.004
    0.1250,    0.1250,    0.2500,1478545179.776
   -0.6875,    0.1875,    0.1875,1478545179.778
    0.5000,    0.0000,   -0.0625,1478545179.778
    1.2500,   -0.1875,   -0.0625,1478545179.778
    1.0000,   -0.0625,    0.0000,1478545179.778
    1.3125,   -0.4375,    0.0000,1478545179.779
    1.6250,   -0.4375,   -0.1250,1478545179.779
    0.6875,   -0.5625,    0.0000,1478545179.779
    0.3750,   -0.3125,   -0.0625,1478545179.780
   -0.6875,   -0.3750,    0.0000,1478545179.780
   -1.0625,   -0.1250,   -0.0625,1478545179.780
    0.0625,    0.2500,    0.1250,1478545179.780
   -0.6250,    0.1250,    0.0000,1478545179.780
    1.5625,    2.3125,   -1.0000,1478545179.780
    0.8125,    1.1250,   -0.9375,1478545179.784
    1.1250,    1.7500,    0.3750,1478545179.786
   -6.2500,    0.5625,   -0.3750,1478545179.786
   -4.1875,   -0.1250,   -0.3750,1478545179.786
    0.3750,   -0.3750,   -0.2500,1478545179.786
    2.6875,   -0.5625,   -0.2500,1478545179.786
    1.0000,   -1.1875,    0.0625,1478545179.786
    0.9375,   -0.9375,    0.1875,1478545179.786
    1.1875,   -0.2500,    0.5000,1478545179.786
   -0.6250,    0.0625,    0.3750,1478545179.786
   -1.2500,    0.0625,    0.1875,1478545179.787
   -0.1875,   -0.2500,    0.1250,1478545179.787
    0.4375,   -0.6250,    0.0625,1478545179.787
