  -4,  -4,  -3,  -1,  -5,   1,  -3,  -1,1478626638.445
   1,   1,   0,  -8,  -6,  -3,   3,  -4,1478626638.445
   1,   0,   0,   0,   0,  -1,   0,  -2,1478626638.446
   1,   0,  -1,   5,   4,   1,  -2,   1,1478626638.446
  -1,  -1,  -1,  -4,  -1,   0,  -2,   2,1478626638.450
   0,  -1,   3,  -9,  -3,  -1,  -1,  -4,1478626638.450
  -1,  -3,  -3,  -1,   2,   1,   2,  -1,1478626638.452
   0,  -4,  -6,   7,   0,  -3,  -3,   2,1478626638.452
  -3,  -2,  -7,   3,  -4, -11,  -5,   1,1478626638.459
  -2,  -1,   0,  -6,   0,   4,   1,  -2,1478626638.459
   2,   0,   3,  -2,   0,   2,  -1,  -1,1478626638.472
  -3,  -8,  -4,  -1,  -5,   1,  -5,  -1,1478626638.472
  -1,   1,  -2,   4,   5,   2,   0,   1,1478626638.481
  -3,   0,   2,   0,   2,  -1,  -2,  -4,1478626638.481
   2,   3,  -1, -11, -13,  -3,   1,   1,1478626638.486
  -1,  -2,  -3,   0,  -5,  -1,  -2,  -2,1478626638.486
   1,   3,   3,   6,  -3,  -3,  -2,   0,1478626638.501
   0,  -2,   0,  -4,  -6,   2,   1,   2,1478626638.501
  -1,  -2,  -1,   1,  11,  -2,  -1,  -4,1478626638.511
  -3,   0,  -3,  -4, -11,   1,  -5,   1,1478626638.512
  -4,  -2,   2,   0,  -6,  -4,  -4,  -1,1478626638.517
  -1,  -1,  -3,  -4,  -2,  -3,   1,  -1,1478626638.518
  -1,  -4,  -2,   4,   5,  -1,  -4,   3,1478626638.565
  -2,   1,  -4,   0,  -6,   1,  -4,  -2,1478626638.565
   1,   0,   3,  -9,   7,  -2,   2,  -4,1478626638.565
   1,   0,  -2,   0, -10,   0,   2,  -1,1478626638.565
   0,  -3,  -3,   1,  -1,  -1,  -2,  -1,1478626638.566
  -3,  -1,   0,   2,  -1,   1,  -3,   4,1478626638.566
  -2,  -1,   2,  -7,   2,   1,   1,  -3,1478626638.569
   0,  -2,   0,  -1,   0,   0,   5,  -1,1478626638.569
  -1,  -2,  -2,   0,   5,  -2,  -2,   0,1478626638.578
  -3,  -3,  -5,  -1,  -5,   2,  -4,  -1,1478626638.578
  -3,   1,  -3,  -2,  -5,   2,   0,  -3,1478626638.584
   0,  -1,   0,   0,   1,   3,  -3,   0,1478626638.584
   2,  -1,  -4,   3,  -3,   0,  -3,   1,1478626638.593
  -2,  -2,  -1,  -1,  -4,  -4,  -1,   0,1478626638.593
   0,   1,   3,  -2,   9,  -1,   1,  -1,1478626638.606
   1,  -1,   0,  -3,   2,  -2,   2,   1,1478626638.607
  -2,  -6,  -4,   1,   0,   0,  -4,  -2,1478626638.615
  -1,  -2,   2,  -3,   0,  -4,   0,   3,1478626638.615
  -1,  -1,   0,   1,   0,  -1,   0,  -4,1478626638.621
  -1,   2,  -2,  -5, -13,  -5,  -2,   2,1478626638.621
  -3,  -1,  -2,   0,  12,  -2,  -1,   1,1478626638.639
   1,  -4,  -1,  -2,  -4,   1,   0,  -1,1478626638.639
