 -54,   6,  13, -46,  22,  20,   1, -18,1478626603.981
 -23,  -3,  -1, 127, -15, -16,  -3,  18,1478626603.981
 -88,  -3,  -7,  19, -99, -40,  -4,  45,1478626603.982
  61, -28,  -1, -43,  55, -45,  -5, -58,1478626603.982
 -20, -17,   0,  53,  73, -36,  -4, -23,1478626603.987
  33,   9,   4,  35,  -7,   0,   4,   7,1478626603.987
  14,  13,   6,   5, -26, -23,  24,  -9,1478626604.003
  15,   8,  17,   9, -66,   8, -14,  81,1478626604.003
  42,   0,  -3,  34, -39,  -9, -15, -14,1478626604.009
   9,  -8,   8,  14,  63,  -2,   2,  -3,1478626604.009
  14,  11,  -2,  19,  -4,   1,   1, -21,1478626604.018
   0,  13,   6,  -6,  95, -10,  -6, -28,1478626604.018
  -6,  10,  -3, -65,  20, -26,   3,  -3,1478626604.032
  -4, -11, -15, -37, -71,  27, -12,  16,1478626604.032
   1,  -2,  -6, -15, -16,   0, -14, -27,1478626604.041
 -16,  -9,  -7, -72, -25, -69,   1,  -3,1478626604.041
 -18,  -3,  -1, -20,-102,   7,  -4,   7,1478626604.047
   4,  -2,  -2, -22,  10,  14,   2, -18,1478626604.047
   3,   8,  -6,   7,   9, -27,  -3,  13,1478626604.063
 -19,  -7,   8,  20,  33,  63,   4,  -2,1478626604.063
   1,  -1,  -1, -72, -21,  41,  -2,  -6,1478626604.069
 -12,  -2,  -8,  58, -18,  84,   2,  28,1478626604.069
  10,  -2,   2, -49,   1, 123,   1,  -1,1478626604.078
 -10,  -3, -13, -29, -39,  45,   1,  -2,1478626604.078
 -11,  -8,  -2,  54,  -2,  27,   0,  -2,1478626604.092
   9,  -4,   4, -20,  37,   8,   1,  -9,1478626604.092
 -10,  -5,  -4,  22,  19,  -2,  -2,   1,1478626604.101
   2,  -1,  -6,  12, -19,  47,  -2, -36,1478626604.101
   5,   4,  -1,  -1,  26, -63,   2,  -2,1478626604.107
   2,  -6,  -1, -48,  22, -85,  -6, -11,1478626604.107
  12,   4, -14,  42, -30, -56,  -4,  -2,1478626604.123
   3,  -4,   0, -92,  32, -56,   2, -21,1478626604.123
 -22,  -3, -15, -38, -24, -28,  -5,   8,1478626604.129
  17,   2,   6,  37,   7, -25,   8,   5,1478626604.129
   1,  -2,  -4,   4, -41, -23,  -2, -12,1478626604.138
  -2,   5,   3,  33,   0,  -7,  -1,  -4,1478626604.138
   4,   7,   3, -15,  41,  15,   1,  20,1478626604.152
 -12,  -3,  -8, -58, -20,  -4,  -8,  -8,1478626604.152
   3,   3,  -5,  -6,  21,  -6,  -8,  -2,1478626604.161
 -11,   4,   3,  34, -13, -18,  -3,   3,1478626604.161
   3,  -4,  -1,   3, -17, -10,  -3, -11,1478626604.167
   6,   0,   6,  50,   6,  20,   2,  -2,1478626604.167
   5,   5,   6,  50,  17,  10,   2,  -6,1478626604.182
  -8, -12,  -4, -17, -25,  23,  -6,  19,1478626604.182
  -3,  -6,  -4, -85,  29,  17, -10, -15,1478626604.189
  -3,   1,   1, -19,  10,  26,   1,  -1,1478626604.189
  -6,  -5,   0, -37, -27,   0,   3,  -1,1478626604.198
  -3,  -4,  -9,  32, -13,   2,  -2,   2,1478626604.198
   8,   1,   3,   9,  14,  10,   3,  11,1478626604.212
  -6,  -3,   0, -29,  -2,   4,  -3,  -9,1478626604.212
  -7,  -8,  -3, -38, -19, -26,  14,  16,1478626604.221
   2,   2,  -3,  27, -18,  -2,   0,   7,1478626604.221
   8,   4,   0,  44, -14, -11,   0,  -2,1478626604.226
  -5,  -1,  -4, -20, -15, -26,  -1,  10,1478626604.226
  -6,  -7,   3,  -7,  15,   8,  -4, -10,1478626604.242
  -5,  -3,  -8,   5,   2, -10,   1,  -4,1478626604.242
   5,   5,   1,   7,   3, -10,   6,  -2,1478626604.258
   7,   6,   3,  31,  -2,  23,   1,   2,1478626604.258
  15,   9,  -1, -14,  -8,  45,   2,  11,1478626604.259
   2,  -5,  -3,   2,   7,  36,  -7,  -3,1478626604.259
 -16,   1,   3,   6,  -3,  25,   0,  -9,1478626604.271
  20,  -4,   0, -11,  -3, -13,   2,  22,1478626604.271
 -23,   6,  -8,  -8,  11, -30, -10, -44,1478626604.281
  39,  -2,  -2, -15,   7, -35,   4,  31,1478626604.281
 -36, -11,   0,  12, -13, -29,   5, -23,1478626604.287
  28,  43,   8,  -6,   0, -45,  10,  49,1478626604.287
  41,  14,  -6, 115,   7, -80, -19, -34,1478626604.302
-101, -38,  -3,-112, -43,-107,  -7, -53,1478626604.302
  15,  -2,  19, -14,  13,-105,  -4,   5,1478626604.309
  28, -25,   0,  45, -48,-124,   6,  -8,1478626604.310
 106,   9,  15, -77, -80,  87,   9,  22,1478626604.318
 -10, -30,  -6, 127,   2,  65,   7, -62,1478626604.318
  46, -32,   2, -41, -40, 111,  -2,  25,1478626604.332
  71,  38,  44,   4, -12, 127,   1, -13,1478626604.332
  85,   0, -18, -63,   1, 110,  10,  26,1478626604.348
  17,  14, -11,  39,  29,  45, -12,  49,1478626604.348
-107,  22, -26, -58,  44,  -5,   9, -14,1478626604.348
-109,   6, -55, -77,  54,-118,   7,  41,1478626604.348
 -72,  13, -68, -80,  25,-128,   2,  13,1478626604.363
 -54,  43, -23, -58,  -5,-128, -46,  14,1478626604.363
 -90,  29, -28, -14, 127, -69, -30, -18,1478626604.369
  52,   9,  -7,   2,  39, -71, -40,  11,1478626604.369
 -76, -12,  12,  23, -49,-128,  -5,  -8,1478626604.384
 -28,  -2,  51,  27,-102,  99, -15, -26,1478626604.384
 117, -61,  37,  71, -86,  81, -10,  -9,1478626604.392
   7,  10,  47,  47, -34, -15, -12, -61,1478626604.392
  94, -71,  35,  48,  61, -93,   9,  -7,1478626604.408
 104,   4,  15,  20,  52,-128,  81,  17,1478626604.408
 -46, -30,  10,  35, -19,-128,  24, -10,1478626604.408
 -98,-127,  25,  23, -70,  78,  39, -37,1478626604.408
   2, -26,  21, 127, 109, 119, 102,  23,1478626604.423
  53,  35, -13,  96, 116,  11,  48,  17,1478626604.423
  55,  83, -46, -56, -90, -69, -77,  26,1478626604.429
 -42,  64, -58,-121, -69,   3, -97,  19,1478626604.430
 -61,   8,  -1,-128,-128,-104,-128, -17,1478626604.444
   9, -18,  10,-128, -67,  20, -66, -17,1478626604.444
  17, -61,   7,  15,  19,  71,   6,  -9,1478626604.452
   8,  11, -12, -55,  87,   8,  12,  -9,1478626604.452
 -64,  18, -10, -40,  72,  32,  30,   8,1478626604.467
-100,  30, -33, -26,  28, -51,  38,  14,1478626604.467
  27,  17, -15, -21, -68,-112,  49,  24,1478626604.468
 -91, -16, -16,   8,  35, -99,  25, -13,1478626604.468
 -54,  12,   4,  36,  77, -32,  16,  -7,1478626604.482
 -17,   2,   0, -17,  59, -57, -20,   8,1478626604.482
  -6,  15,  19,  21, -31,  26,  11, -17,1478626604.489
  45,  -4,  24,  52, -49,  89,  15, -31,1478626604.489
  44, -15,  25,  22, -73,  94,  -3,  -8,1478626604.504
  52, -48,   7,   9, -40, 109, -13,  -5,1478626604.504
  37, -34,   7,  11,  30, 109,  10,   5,1478626604.512
  36,  -9, -10,   8,  36,  42,  22,  11,1478626604.512
   1,  12, -12,   6,  11,  -6,  -5,  13,1478626604.536
  -5,   0,  -3, -14,  -7, -28,  -4,  -7,1478626604.536
  -2,  18,  -7,  -4,  33, -40,   4,   2,1478626604.536
   2,   8, -11,  -9,   2, -59,  -1,   7,1478626604.536
 -14,  11, -13,  -3, -16, -29,  -6,   0,1478626604.542
   6,  -8,  18,  -2,  -4, -13,  -2,  -1,1478626604.542
 -22,   9,  -5,  10,  27, -21,   1,   2,1478626604.549
 -11, -10,  -7,  29,  19, -24,  -9,  -4,1478626604.549
 -14,  -5,  -5,  -7, -21,  17,  -7,  -5,1478626604.564
   7,   5,  -1, -24, -12,  26,   2,   0,1478626604.564
   3,  -1,   2,  26,  12,  18,  -2,   1,1478626604.572
   2,   9,   2,  23, -23,  15,   3,  -8,1478626604.572
   6,  25,   9,   4, -12,  39,  -2,  -2,1478626604.587
   8,  18,   2,  -8, -15,   7,   2,  -5,1478626604.587
  16,  10,   0,  31,  16,   3,  -2,   5,1478626604.588
   3,  -9,  -7,  11,  -1,  -9,  -3,   6,1478626604.588
   2, -11,   0,  11,   5, -25,   0,   1,1478626604.610
   8,   3,  -8,  28,   7,  -3,  -8,   2,1478626604.610
  -4,   0,  -3,  -2,   3,   8,  -1,  -2,1478626604.611
  14, -17,   8,  -5,  -9,  16,   3,   6,1478626604.611
  -3, -46,   0,  -7,  -9,   3,  -2,  -4,1478626604.624
  11, -25,   0, -17, -10, -13,  -6,   3,1478626604.624
  -5,   8,  -3,  -8,   7, -24,  -1,  -5,1478626604.632
   1,  13,  -7, -17,  17, -23,   2,   2,1478626604.632
  -9,  26,  -1, -15,   8, -33,   2,   3,1478626604.647
 -15,  -1, -11,   1,   5, -21,  -1,  -1,1478626604.647
  -7,  -1,  -2,  -7,  19, -11,   1,  -4,1478626604.648
  -2,  14,   0,   2,  -9,   8,   0,   0,1478626604.648
  -2,   6,   6,  21,  -8,  46,   2,  -1,1478626604.662
   8,  -4,  12,  25, -69,  62,   7,  -1,1478626604.662
  11,  -6,   3, -13,  11,   5,   0,  -6,1478626604.669
  19,   2,   0,  -3,  32, -66,   1,   1,1478626604.669
  -6,  14,  -6, -20, -17, -65,   3,   7,1478626604.684
 -26,   6, -13,   3,  -4, -67,  -9, -24,1478626604.684
 -10,  12,  -6,  -8,  29, -75,  -2,  10,1478626604.700
  -9,  -8,  -3, -21,   4, -13,  -8, -27,1478626604.700
  -4,  -5,   2,  -1,  68,   3,  -2,  12,1478626604.707
  -2,   6,  -8, -30,  -2,   6,   3,  12,1478626604.708
 -38, -13,  -8,   7, -37,  43,  -3, -77,1478626604.708
   8,  -5,   2, -10,  -9,  83, -17,  12,1478626604.708
   6,   7,   7,  46, -41,  55, -23,  -4,1478626604.722
  17,  -3,  10,  28,  60,  35,  29, -22,1478626604.722
   7,  -6,  -4, -26, -97, -24, -25, 116,1478626604.729
 -14,  -6,   8, -62,  44,  28,   4, -97,1478626604.729
  27,   3,   0,  78, -34, 103,  -3,  93,1478626604.744
   6,   4,   0,  21,  68,  80, -23,-103,1478626604.744
  -1,  -9,  -3,  34,  26, 105,   4,  52,1478626604.752
   4,  -9,   8, -21, -20, 123,  25,  -2,1478626604.752
 -11, -14,  -7, -15,  23,  31,   4,  28,1478626604.766
  18,   3,   2, -38, -30,-105,  -2,  12,1478626604.767
  12,  19,  11, -56,  56,-102,   9, -56,1478626604.775
  12,   8,   3,  98,-119,-126, -10,   1,1478626604.775
  -5,   8,   1, 113, -84,-128,  -3,  -4,1478626604.790
 -15,   5, -11,  58,-111, -41, -14,  18,1478626604.790
  -7,  -8,  -2, -35,  52,  82,  31,  20,1478626604.790
 -23,  -4,  -9, -62,  94,  21,   7,  21,1478626604.791
 -44, -12, -11,-128, -25,  59,   3,   2,1478626604.805
 -18,   4,  -1,  81, -97, 110, -19,  32,1478626604.805
 -15,  -6,   5,   2, -34, 127, -21, -26,1478626604.812
  -1,  -8, -15,  29, 105, 127, -14,  14,1478626604.812
   3,  -1, -12, -79, -18,  85,  -8, -15,1478626604.827
  23, -22,  17, -57,  59, -56,   5,  -4,1478626604.827
  12,  -5,  -1,  67, -43, -68,  11, -53,1478626604.835
  29,  -8,  12,  70,  44,-128,  23,  35,1478626604.835
   4,  -4,   3,  -5,  99,-128,  14, -42,1478626604.850
  -8,   1,  -2,  -7,  46, -83,  -3,   3,1478626604.850
   1,   3,  -3, -14,  50, -77,   7,  34,1478626604.851
 -14, -20,  -8, -32,  31, -99,  -5,  -9,1478626604.851
  -4,   6,   4, -10, -75,  10,  -2,  -6,1478626604.873
   5,   4,   4, -60,  38,  94,  -7, -13,1478626604.873
   5,  11, -14,  16, -12,  57, -20,   7,1478626604.873
   0,  25,  -3,  55, -13, 127, -17,  -9,1478626604.874
  -6,   7,  -1,  -2,  20, 106,   6, -27,1478626604.887
   4, -11,  -5, -41,   1,  39,   5,  36,1478626604.887
  -3,  -5,   2, -20,  30, -10, -11, -27,1478626604.895
  -5, -11, -12, -78, -77, -67,  -4,  14,1478626604.895
   2,  -1,  -6, -40,  14, -81,   0, -32,1478626604.910
   1,  -5,  -1,  28,  -7, -25,  26,  24,1478626604.910
  -1,  -2,   2, -11,  -3,   9,  -2, -18,1478626604.911
   1,  -1,   0,  -9, -34,  -3,   4,  -9,1478626604.911
  14,  -7,  10,  86,  43,  -6,   0,  48,1478626604.924
   6,   3,   3,  16, -10, -19,   2,  -6,1478626604.924
   4,   6,  -7,  13, -81, -29,  -3,  41,1478626604.932
 -17,   0,   4,   7,  22,   6,   3, -14,1478626604.932
   5,   4,  -1, -17,  16, -14,   1, -20,1478626604.947
   7,  -2,   9,  23,   7,  19,  13,  22,1478626604.947
  -1,  -2,  -5, -17,   4,   0,  -8, -17,1478626604.955
  11,   6,   4,  97, -11,   3,   2,  23,1478626604.955
   5,  21,   5, -54,   8,   3,   0,  -9,1478626604.971
 -18,  -4,  -9,  37,  22,   1,   4, -15,1478626604.971
   6,  -3,  -4,   6, -19,   9,   7,  -9,1478626604.971
  -3, -22,  -4, -63, -14,  24,  -1,  19,1478626604.972
   2, -14,   6,  64,  -9,  18, -11, -44,1478626604.984
   6,  -8,  -5, -61,  20,  -3,   3,  14,1478626604.984
 -14, -15,  -5, -62, -33, -20,  -2, -12,1478626604.992
   5,  12,  -4,  63, -53,  -4,   0,  16,1478626604.992
   7,  -3,   0, -32,  35, -15,  -2,  -1,1478626605.007
 -14,  -2,  -7, -37, -18,  -2, -12,   9,1478626605.007
   0,   0,  -3,   9,   6,   5,  -3,  -5,1478626605.015
  -1,   3,  -2, -37,  -1,   0,  -4, -18,1478626605.015
   7,   5,   1,   8,  30,   9,  -8, -10,1478626605.030
 -17,  -5, -14,  21,  -9, -24,   9,   9,1478626605.030
  11,  10,   4,   3, -27, -30,  -8, -12,1478626605.031
   7,   2,   7, -25,  29, -21,  15,  19,1478626605.031
  -5, -20, -11, -12, -19, -19,   0,  -3,1478626605.044
   8,   3,  -2,  23,  30,  13,   1,  17,1478626605.044
  -3,   4,   4,  14,  26,  19, -12, -23,1478626605.052
  -1,  -3,   3, -86,  -7,  -4,   0, -21,1478626605.052
 -19,   6, -10,  61, -72,  -5,   0,  21,1478626605.067
   9,  10,   4, -46, -30,  -2,  -2,  11,1478626605.067
 -10, -12,   7, -16,  42,  28,  -7, -30,1478626605.075
  17,   9,  -5, -11, -20,  22,  15,  36,1478626605.075
 -10, -15,   9,  85,  -7,   5,  -5,  11,1478626605.090
 -24,  21,   3,  11,   1, -12,  -8, -36,1478626605.090
   3,  20,   1,   7,   4, -14,   2,  15,1478626605.091
   5,   7,   4, -16, -31, -13,  -7,   3,1478626605.091
   2,  -2,  -2, -66,  13, -23,  -3, -13,1478626605.104
   8, -14,  -2,  78,   7,  -3, -11,   1,1478626605.104
  -2, -13,  -2,   5,  20, -16,  -7, -17,1478626605.112
  -6,  -9,  -2,  20,  46,  13,  15,  12,1478626605.112
  -5,  -8,  -5, -32,  -6,  32,  10,   0,1478626605.127
  -4, -11,  -9, -20,  -1,  -7, -10, -19,1478626605.127
   1,   1,   0,   5,  25,  -5,   6,   7,1478626605.135
  -8,  -8,  -2,  14,  -8, -24, -15, -17,1478626605.135
   0,   2,   3, -10,  -3,  14,  -3,  -6,1478626605.150
   4,   6,  -3, -27,   7,   7,   3,   3,1478626605.150
   9,   3,  -4, -62,  -4, -10,   3,  23,1478626605.151
 -21, -13,  -1,  10,  -7,  -8, -10, -12,1478626605.151
  11,   3,   1,  56,  -7, -28,  20,   5,1478626605.164
  -3,  -6,  -3, -28, -25,  11, -10, -11,1478626605.164
   0,  -2,   1,  12, -10,  -3,   6,   7,1478626605.172
   2,   0,  -1,  18,   9,  49, -11,  -9,1478626605.172
   7,   3,   0, -17,   5,  21,  -8, -12,1478626605.187
   6,   3,  -1, -11,   0,   3,   0,  15,1478626605.187
  -8, -18,  -3,  22,  30, -17,   5,  -7,1478626605.195
   1,   7,  -1,  -2,  -7, -15, -15,  -9,1478626605.195
  -4,   1,  -9,  39,  26,  -7,  -5, -18,1478626605.210
 -10,  -9,   1,  12,  15, -16,  -7,   0,1478626605.210
  -5,  -1,  -4,  -5,  -6,  -2,   0,  -1,1478626605.211
  -4,  -6,   2,   4,  28,  -5,   0,   3,1478626605.211
   0,   6,  -7,  10, -17,  -2,  -7, -16,1478626605.224
   0,  -3,   4, -21,  -2,  -5,  -2,   2,1478626605.224
   2,   0,  -2,  48, -16,   1,   5,  10,1478626605.232
  -4,  -3,  -6,  -5,  -5,  -7,  -3,  -3,1478626605.232
   2,   0,   1, -36,   9,  11,   9,  16,1478626605.247
   8,  -1,   9,  26,  59,  -2,  12,   2,1478626605.247
  -8,   1,   1,   8, -31,  -3,  -8, -20,1478626605.255
   0,  -1,  -4, -18,  -7, -14,   0,  -8,1478626605.255
  -7,  -7,  -3, -59,  -9, -10,  -2,  -2,1478626605.270
   0,   3,  -3,  34,   3,  -6,  -2,   5,1478626605.270
   3,   1,   2, -18, -13,  -2,   6,  -5,1478626605.270
   8,   8,   1,   0,  -8,   8,  -5,  -8,1478626605.270
 -11,  -7,   0, -17,   3,  20,   3,   6,1478626605.284
   0,  -5,  -5, -19, -11,  22,  -2,  -4,1478626605.284
  -3,   3,  -6,   2,  -4,  15,  -7,   4,1478626605.292
  -3,   3,   2,  21,  -8,   1,   3,   9,1478626605.292
   1,  -6,   1, -15,  -5, -10,  -1,  -3,1478626605.306
   0,  -1,  -6, -22, -14,  -1,  -3,  -6,1478626605.306
   0,  -3,   0,   8,   9,   3,   5,   6,1478626605.315
  -4,  -5,   0, -13,  -2,  -1,  -2,  -4,1478626605.315
  -1,   2,  -3,   0,  -6,  -9,  -4,  -3,1478626605.330
  -1,   0,  -1,  -8,  -4,   4,  -6,  -9,1478626605.330
   0,  -1,   2,  -2,  27,  -3,   3,   2,1478626605.331
  -2,   1,  -4,   5, -45,  -6,  -2,  -1,1478626605.331
   0,   3,  -1,  12, -23,  11,  -6,  -1,1478626605.346
   0,  -2,  -2,  -4,  -2,   8,   1,  -3,1478626605.346
   4,   4,   0,   2,  11, -10,  -5,   5,1478626605.352
  -4,  -4,  -1,   3, -10, -50,  -1,  -6,1478626605.352
   1,  -3,   0, -10,  -5, -41,   2,   0,1478626605.367
  -2,   4,  -6,  -6,  38, -20,  -2,  -1,1478626605.367
  -2,  -1,  -4,   0,  46,  17,   0,   6,1478626605.375
  -6,  -1,  -5,  -5,  17,  35,  -8,  -2,1478626605.375
  -6,   0,  -6, -10, -33,  10,  -2,  -1,1478626605.390
   0,   1,   9,  10, -25,   8,   3,   2,1478626605.390
  -6,  -1,  -3,  -1,  -1,  11,   1,   3,1478626605.391
  -6,  -6,  -4, -19,  43,   3,   1,   0,1478626605.391
  -6,   8,  -7,  22,   2, -98,   1,  12,1478626605.404
 -16,   3, -11, -35, -32,-115,   2, -12,1478626605.404
  -1,   2,   2,   0, -70,-128,  -1, -12,1478626605.412
  52, -14,  42,  79, -43,  89,  13, -30,1478626605.412
 100, -29,  73, 117,-105, 116,  19, -47,1478626605.427
 111, -17,  27,  93, -12, 127,  -1,  10,1478626605.427
  41,  13, -23,  -5,  87,  96,  14,  43,1478626605.435
 -39,  25, -58, -84,  96,  -2,   3,  54,1478626605.435
 -99,  17, -66,-107, 127, -80, -20,  29,1478626605.450
 -99,  11, -42, -96, 110, -81, -21,  -4,1478626605.450
 -88,  -6, -26,-114, -27, -70, -27, -16,1478626605.451
 -66,  12, -24,   1,  22,-121, -17,   7,1478626605.451
 -73,  27, -33, -32,  71,-121,  -7,  11,1478626605.464
