  0.113770, -0.452637,  0.858398,1478626603.374
  0.183594,  0.207031,  0.776855,1478626603.381
  0.198242,  0.736328,  0.816406,1478626603.402
  0.115723,  0.649902,  0.885742,1478626603.426
  0.159180,  0.063965,  0.928711,1478626603.441
  0.292969, -0.289551,  0.984863,1478626603.462
  0.369141, -0.307129,  1.035645,1478626603.478
  0.250000, -0.094727,  1.018555,1478626603.501
  0.172852,  0.092773,  1.051270,1478626603.531
  0.102539,  0.255371,  1.490723,1478626603.538
  0.076660, -0.150391,  1.986328,1478626603.560
  0.324219, -1.232910,  0.807617,1478626603.582
  0.595215, -2.144043,  0.406738,1478626603.597
 -0.157227, -0.414063, -1.223633,1478626603.620
  0.319336,  2.682129, -1.623535,1478626603.642
  1.053711,  3.673828, -1.024414,1478626603.657
  0.368164,  2.416992, -0.045898,1478626603.680
  0.053711,  0.069336,  0.242188,1478626603.703
  0.322754, -0.503906,  0.355957,1478626603.717
  0.135742, -0.794434,  0.678223,1478626603.740
  0.162598,  0.485840,  0.349121,1478626603.763
  0.304199,  1.604980,  0.042969,1478626603.778
  0.512207,  1.700195, -0.067871,1478626603.800
  0.474121,  0.980469,  0.079102,1478626603.823
  0.324707,  0.392578,  0.328613,1478626603.839
  0.316895,  0.146973,  0.540039,1478626603.860
  0.351074,  0.462402,  0.496094,1478626603.883
  0.514160,  0.922363,  0.356934,1478626603.898
  0.513672,  1.184570,  0.348145,1478626603.920
  0.485840,  0.818848,  0.311523,1478626603.943
  0.428711,  0.648926,  0.438477,1478626603.959
  0.225098,  0.771484,  0.378418,1478626603.981
  0.375977,  0.665527,  0.435059,1478626604.003
  0.430664,  0.527832,  0.463867,1478626604.017
  0.456055,  0.936523,  0.324219,1478626604.040
  0.566895,  1.443848,  0.179688,1478626604.062
  0.548340,  1.563477,  0.223633,1478626604.077
  0.486328,  1.058105,  0.300293,1478626604.100
  0.484375,  0.506836,  0.326660,1478626604.122
  0.491699,  0.327637,  0.333496,1478626604.137
  0.474121,  0.405762,  0.312500,1478626604.160
  0.431641,  0.543945,  0.320313,1478626604.174
  0.429688,  0.657715,  0.334961,1478626604.197
  0.434082,  0.637695,  0.330078,1478626604.220
  0.407715,  0.625488,  0.306152,1478626604.234
  0.415039,  0.636230,  0.262207,1478626604.259
  0.417969,  0.543457,  0.287109,1478626604.280
  0.466309,  0.530273,  0.217285,1478626604.295
  0.529785,  0.655762,  0.031738,1478626604.318
  0.484375,  1.150391, -0.041016,1478626604.340
  0.431641,  1.833008,  0.081543,1478626604.363
  0.284668,  0.958984,  0.847656,1478626604.377
  1.187988, -0.848633,  1.158203,1478626604.399
  0.301270,  0.405762,  0.216797,1478626604.423
 -0.496582,  1.471680, -0.315918,1478626604.437
 -0.848633,  2.063965,  0.336426,1478626604.459
  0.589355,  1.349121,  0.169922,1478626604.474
  0.821777,  0.705078,  0.368164,1478626604.497
  0.351563,  0.974121,  0.399902,1478626604.519
  0.469238,  1.043457,  0.467773,1478626604.537
  0.542480,  0.830078,  0.484375,1478626604.557
  0.495117,  0.596680,  0.475586,1478626604.579
  0.318848,  0.648438,  0.430176,1478626604.594
  0.276855,  0.732422,  0.348633,1478626604.617
  0.298828,  0.779785,  0.298340,1478626604.639
  0.306152,  0.686523,  0.297363,1478626604.654
